connected
10022,1.0,0.0
10061,2.0,-0.699999988079071
10079,-1.0,-1.9798989536048541
10093,-1.0,1.0
10105,-2.0,1.0
10129,-2.0,2.82842712474619
10143,-1.0,2.82842712474619
10159,-1.0,1.0
10182,-1.0,1.0
10200,-1.0,1.0
10225,-2.0,1.0
10247,-9.0,2.82842712474619
10267,-9.0,27.0
10278,-5.0,27.0
10307,-4.0,11.180339887498949
10340,-2.0,8.0
10364,-1.0,2.82842712474619
10381,4.0,1.0
10404,8.0,-5.599999904632568
10436,2.0,-15.839191628838833
10459,-14.0,-1.9798989536048541
10491,-4.0,52.38320341483518
10509,-8.0,8.0
10529,-15.0,22.62741699796952
10551,-18.0,58.09475019311125
10569,-14.0,76.36753236814714
10590,-15.0,52.38320341483518
10612,-12.0,58.09475019311125
10633,-0.0,41.569219381653056
10649,9.0,-0.0
10672,9.0,-18.899999678134918
10685,-1.0,-18.899999678134918
10708,-9.0,1.0
10731,-5.0,27.0
10748,8.0,11.180339887498949
10774,8.0,-15.839191628838833
10791,9.0,-15.839191628838833
10810,12.0,-18.899999678134918
10828,9.0,-29.098453071613427
10853,8.0,-18.899999678134918
10872,5.0,-15.839191628838833
10889,5.0,-7.826237787969227
10913,9.0,-7.826237787969227
10932,-0.0,-18.899999678134918
10952,2.0,-0.0
10972,9.0,-1.9798989536048541
10993,-1.0,-18.899999678134918
11014,-4.0,1.0
11035,-2.0,8.0
11055,-4.0,2.82842712474619
11071,-12.0,8.0
11093,-11.0,41.569219381653056
11118,-11.0,36.4828726939094
11151,-22.0,36.4828726939094
11170,-19.0,103.18914671611546
11192,-25.0,82.8190799272728
11213,-34.0,125.0
11232,-12.0,198.25236442474022
11254,27.0,41.569219381653056
11306,-0.0,-98.20727911669532
11346,-25.0,-0.0
11383,-95.0,125.0
11421,-76.0,925.9454627568516
11461,-117.0,662.5526394181824
11503,31.0,1265.5484976878602
11548,1.0,-120.82048461585084
11586,39.0,-0.699999988079071
11626,-17.0,-170.48844245287535
11681,-54.0,70.09279563550022
11709,-321.0,396.81733833087486
11749,-440.0,5751.187790361222
11789,-366.0,9229.517863897334
11829,-238.0,7001.99228791349
11882,-122.0,3671.68517168888
11921,7.0,1347.5340440968457
11981,96.0,-12.964181203437798
12021,143.0,-658.4228316472442
12060,177.0,-1197.0218799992883
12102,200.0,-1648.3822607192606
12140,252.0,-1979.8989536048543
12183,440.0,-2800.263139942565
12222,319.0,-6460.662394703707
12261,-76.0,-3988.2654585967516
12304,-32.0,662.5526394181824
12344,-298.0,181.01933598375615
12384,-275.0,5144.277597486356
12423,-440.0,4560.359086738675
12485,-42.0,9229.517863897334
12541,75.0,272.19110933313016
12587,228.0,-454.6633292439598
12626,149.0,-2409.907110697949
12666,68.0,-1273.1437290395163
12709,9.0,-392.51964887423134
12746,-295.0,-18.899999678134918
12788,-316.0,5066.791391008712
12819,-217.0,5617.338871743452
12848,-223.0,3196.609610196403
12874,-162.0,3330.1001486441814
12890,-140.0,2061.9233739399724
12912,-88.0,1656.5023392678925
12936,-25.0,825.5131737289237
12977,25.0,125.0
13017,78.0,-87.49999850988388
13055,120.0,-482.2141350894425
13081,135.0,-920.173880938211
13097,153.0,-1097.9907599511312
13118,162.0,-1324.753814950531
13141,193.0,-1443.3463371779387
13156,211.0,-1876.869151011777
13177,206.0,-2145.466390606449
13194,100.0,-2069.6593183674477
13209,18.0,-699.999988079071
13231,-22.0,-53.45727174733107
13253,-78.0,103.18914671611546
13268,-27.0,688.877347573572
13295,-29.0,140.29611541307906
13313,11.0,156.1697794069006
13332,-0.0,-25.538010450826846
13352,24.0,-0.0
13367,9.0,-82.30285395590552
13384,-8.0,-18.899999678134918
13411,-1.0,22.62741699796952
13425,49.0,1.0
13442,-1.0,-240.09999591112137
13473,17.0,1.0
13491,-12.0,-49.06495610927892
13515,-21.0,41.569219381653056
13534,-34.0,96.23408959407264
13552,-46.0,198.25236442474022
13567,-27.0,311.9871792237623
13591,-7.0,140.29611541307906
13608,19.0,18.520259177452132
13625,38.0,-57.97335496181059
13651,56.0,-163.9734096865242
13669,62.0,-293.34593412742544
13685,-24.0,-341.7319359124523
13711,-112.0,117.57550765359255
13728,-69.0,1185.2965873569365
13747,-39.0,573.1570465413472
13773,9.0,243.55492193753753
13791,46.0,-18.899999678134918
13806,62.0,-218.39102173745664
13831,59.0,-341.7319359124523
13848,24.0,-317.2313139845563
13863,5.0,-82.30285395590552
13879,-15.0,-7.826237787969227
13903,-38.0,58.09475019311125
13918,-44.0,234.2477321128211
13934,-44.0,291.8629815512752
13945,-18.0,291.8629815512752
13964,14.0,76.36753236814714
13985,38.0,-36.66824176592818
13999,27.0,-163.9734096865242
14021,15.0,-98.20727911669532
14036,-5.0,-40.66632444263449
14057,-35.0,11.180339887498949
14081,-36.0,207.06279240848656
14094,-11.0,216.0
14111,15.0,36.4828726939094
14129,32.0,-40.66632444263449
14148,31.0,-126.71353303071066
14165,14.0,-120.82048461585084
14181,-11.0,-36.66824176592818
14201,-19.0,36.4828726939094
14216,-18.0,82.8190799272728
14233,-7.0,76.36753236814714
14247,5.0,18.520259177452132
14272,15.0,-7.826237787969227
14287,12.0,-40.66632444263449
14304,1.0,-29.098453071613427
14318,-2.0,-0.699999988079071
14336,-4.0,2.82842712474619
14349,-4.0,8.0
14359,-2.0,8.0
14376,-1.0,2.82842712474619
14393,1.0,1.0
14418,5.0,-0.699999988079071
14454,5.0,-7.826237787969227
14474,-0.0,-7.826237787969227
14498,-4.0,-0.0
14516,-1.0,8.0
14531,2.0,1.0
14544,7.0,-1.9798989536048541
14571,9.0,-12.964181203437798
14596,1.0,-18.899999678134918
14631,-2.0,-0.699999988079071
14650,2.0,2.82842712474619
14673,7.0,-1.9798989536048541
14711,1.0,-12.964181203437798
14735,-2.0,-0.699999988079071
14751,-1.0,2.82842712474619
14771,1.0,1.0
14796,4.0,-0.699999988079071
14818,5.0,-5.599999904632568
14837,4.0,-7.826237787969227
14858,-0.0,-5.599999904632568
14905,-0.0,-0.0
14926,1.0,-0.0
14949,2.0,-0.699999988079071
14984,-0.0,-1.9798989536048541
15020,-0.0,-0.0
15029,1.0,-0.0
15064,1.0,-0.699999988079071
15078,-0.0,-0.699999988079071
15096,-0.0,-0.0
15104,-0.0,-0.0
15121,-0.0,-0.0
15129,1.0,-0.0
15144,1.0,-0.699999988079071
15156,-0.0,-0.699999988079071
15181,1.0,-0.0
15194,1.0,-0.699999988079071
15206,1.0,-0.699999988079071
15227,-0.0,-0.699999988079071
15249,1.0,-0.0
15284,-0.0,-0.699999988079071
15306,1.0,-0.0
15329,1.0,-0.699999988079071
15349,-0.0,-0.699999988079071
15381,1.0,-0.0
15404,1.0,-0.699999988079071
15423,1.0,-0.699999988079071
15441,1.0,-0.699999988079071
15451,-0.0,-0.699999988079071
15465,-0.0,-0.0
15474,1.0,-0.0
15486,-1.0,-0.699999988079071
15502,-2.0,1.0
15515,-2.0,2.82842712474619
15525,-2.0,2.82842712474619
15537,-2.0,2.82842712474619
15547,-1.0,2.82842712474619
15563,1.0,1.0
15578,2.0,-0.699999988079071
15592,2.0,-1.9798989536048541
15605,2.0,-1.9798989536048541
15621,2.0,-1.9798989536048541
15631,2.0,-1.9798989536048541
15641,2.0,-1.9798989536048541
15651,2.0,-1.9798989536048541
15664,2.0,-1.9798989536048541
15681,2.0,-1.9798989536048541
15692,2.0,-1.9798989536048541
15703,2.0,-1.9798989536048541
15712,2.0,-1.9798989536048541
15723,1.0,-1.9798989536048541
15754,-0.0,-0.699999988079071
15777,-4.0,-0.0
15811,1.0,8.0
15836,7.0,-0.699999988079071
15881,-1.0,-12.964181203437798
15906,-0.0,1.0
15941,5.0,-0.0
15965,2.0,-7.826237787969227
15988,-2.0,-1.9798989536048541
16026,-0.0,2.82842712474619
16048,2.0,-0.0
16080,2.0,-1.9798989536048541
16091,-0.0,-1.9798989536048541
16109,-1.0,-0.0
16120,-0.0,1.0
16141,-0.0,-0.0
16148,1.0,-0.0
16163,1.0,-0.699999988079071
16173,1.0,-0.699999988079071
16183,1.0,-0.699999988079071
16201,1.0,-0.699999988079071
16210,-0.0,-0.699999988079071
16221,-0.0,-0.0
16232,-0.0,-0.0
16241,-0.0,-0.0
16248,-0.0,-0.0
16261,-0.0,-0.0
16269,1.0,-0.0
16282,1.0,-0.699999988079071
16292,1.0,-0.699999988079071
16304,1.0,-0.699999988079071
16321,1.0,-0.699999988079071
16330,-0.0,-0.699999988079071
16341,-0.0,-0.0
16348,-0.0,-0.0
16357,-0.0,-0.0
16367,1.0,-0.0
16382,4.0,-0.699999988079071
16395,8.0,-5.599999904632568
16409,9.0,-15.839191628838833
16422,14.0,-18.899999678134918
16443,14.0,-36.66824176592818
16453,17.0,-36.66824176592818
16467,24.0,-49.06495610927892
16488,42.0,-82.30285395590552
16515,119.0,-190.53377328842024
16529,103.0,-908.6957036741592
16542,90.0,-731.7350693817749
16555,132.0,-597.670467593556
16572,177.0,-1061.5951590013697
16587,183.0,-1648.3822607192606
16614,167.0,-1732.9046504986475
16638,217.0,-1510.680903523375
16669,250.0,-2237.626689030926
16691,267.0,-2766.9929055257226
16705,271.0,-3053.9711119021963
16718,264.0,-3122.8560738274527
16734,244.0,-3002.6445432187184
16751,207.0,-2667.9812438542626
16765,167.0,-2084.7479276809927
16778,132.0,-1510.680903523375
