connected
3351,41.0,0.0
3391,44.0,-194.56324186360655
3411,37.0,-216.30373748864133
3429,28.0,-166.796754130822
3453,15.0,-109.8049847376735
3476,3.0,-43.054831854485414
3495,-18.0,-3.850941231458109
3524,-3.0,56.597046279104745
3543,-0.0,3.850941231458109
3588,-1.0,-0.0
3601,-18.0,0.7411139855385893
3619,-18.0,56.597046279104745
3641,-15.0,56.597046279104745
3662,-13.0,43.054831854485414
3685,-11.0,34.737618185697194
3716,-6.0,27.037967186080166
3749,-3.0,10.892106634859612
3775,14.0,3.850941231458109
3799,30.0,-38.821924658047145
3819,31.0,-121.77745426861286
3844,30.0,-127.91678916177715
3864,20.0,-121.77745426861286
3883,10.0,-66.28725002960327
3906,-3.0,-23.436082001070325
3932,-8.0,3.850941231458109
3960,-2.0,16.769495193808815
3980,13.0,2.096186899226102
4003,24.0,-34.737618185697194
4028,30.0,-87.1368530788769
4050,33.0,-121.77745426861286
4069,34.0,-140.49339869901286
4093,30.0,-146.92759994126806
4115,28.0,-121.77745426861286
4135,21.0,-109.8049847376735
4158,24.0,-71.32042968374085
4178,30.0,-87.1368530788769
4199,24.0,-121.77745426861286
4224,17.0,-87.1368530788769
4244,10.0,-51.946751130967414
4263,13.0,-23.436082001070325
4286,30.0,-34.737618185697194
4325,14.0,-121.77745426861286
4366,13.0,-38.821924658047145
4386,30.0,-34.737618185697194
4406,38.0,-121.77745426861286
4431,35.0,-173.60427034950865
4455,28.0,-153.45713133860303
4510,40.0,-109.8049847376735
4539,38.0,-187.4886560085626
4591,33.0,-173.60427034950865
4651,20.0,-140.49339869901286
4691,35.0,-66.28725002960327
4731,1.0,-153.45713133860303
4771,-29.0,-0.7411139855385893
4812,-87.0,115.73960763693043
4853,-111.0,601.4006426257511
4893,-65.0,866.7013580764731
4935,11.0,388.3783781982592
4992,-12.0,-27.037967186080166
5036,-56.0,30.80752985166487
5078,-25.0,310.57539726437716
5132,6.0,92.63924819232366
5175,10.0,-10.892106634859612
5217,33.0,-23.436082001070325
5256,28.0,-140.49339869901286
5296,-25.0,-109.8049847376735
5352,-13.0,92.63924819232366
5394,-1.0,34.737618185697194
5434,8.0,0.7411139855385893
5472,27.0,-16.769495193808815
5513,14.0,-103.97541324936894
5554,21.0,-38.821924658047145
5596,-50.0,-71.32042968374085
5651,-1.0,262.0233624032627
5690,-1.0,0.7411139855385893
5714,-3.0,0.7411139855385893
5753,1.0,3.850941231458109
5788,7.0,-0.7411139855385893
5827,-3.0,-13.725623092209187
5861,-1.0,3.850941231458109
5877,-8.0,0.7411139855385893
5894,-18.0,16.769495193808815
5920,-8.0,56.597046279104745
5938,-13.0,16.769495193808815
5958,-22.0,34.737618185697194
5997,-11.0,76.47491978710656
6035,7.0,27.037967186080166
6069,20.0,-13.725623092209187
6102,28.0,-66.28725002960327
6123,40.0,-109.8049847376735
6142,65.0,-187.4886560085626
6158,75.0,-388.3783781982592
6180,77.0,-481.3676539322636
6198,45.0,-500.7501599176508
6215,24.0,-223.71946884991104
6241,-18.0,-87.1368530788769
6276,-52.0,56.597046279104745
6321,8.0,277.90094548557755
6349,20.0,-16.769495193808815
6387,28.0,-66.28725002960327
6404,21.0,-109.8049847376735
6443,-1.0,-71.32042968374085
6483,94.0,0.7411139855385893
6513,196.0,-675.4244678720518
6532,139.0,-2033.6167763178892
6561,20.0,-1214.527098682275
6584,-107.0,-66.28725002960327
6603,-170.0,820.2772663614994
6623,-148.0,1642.7005061978475
6641,-97.0,1334.374033046576
6658,-46.0,708.0152470737182
6682,37.0,231.2180618314647
6701,79.0,-166.796754130822
6718,96.0,-520.386049919829
6741,102.0,-697.0948246310152
6756,87.0,-763.4582043972908
6772,48.0,-601.4006426257511
